Index    Filename             Shape        X (px)     Y (px)
1959     img_01959.jpg        cylinder     346.0      92.4
1960     img_01960.jpg        cone         265.8      173.4
1961     img_01961.jpg        cube         143.9      97.1
1962     img_01962.jpg        cube         395.3      270.3
1963     img_01963.jpg        cylinder     513.8      256.7
1964     img_01964.jpg        cone         518.9      288.4
1965     img_01965.jpg        cube         120.2      171.2
1966     img_01966.jpg        cube         280.4      154.8
1967     img_01967.jpg        sphere       496.8      147.4
1968     img_01968.jpg        sphere       336.6      219.0
1969     img_01969.jpg        cube         470.5      87.2
1970     img_01970.jpg        sphere       548.8      120.5
1971     img_01971.jpg        sphere       268.9      75.3
1972     img_01972.jpg        sphere       336.7      165.4
1973     img_01973.jpg        cylinder     300.0      86.9
1974     img_01974.jpg        sphere       454.6      151.2
1975     img_01975.jpg        cone         375.1      120.1
1976     img_01976.jpg        cone         252.0      102.8
1977     img_01977.jpg        cone         139.3      245.2
1978     img_01978.jpg        cylinder     549.2      68.0
1979     img_01979.jpg        cylinder     70.5       117.3
1980     img_01980.jpg        sphere       506.4      255.2
1981     img_01981.jpg        sphere       268.6      181.2
1982     img_01982.jpg        cylinder     154.9      78.6
1983     img_01983.jpg        cylinder     602.9      237.6
1984     img_01984.jpg        cube         452.0      110.5
1985     img_01985.jpg        cube         442.7      261.3
1986     img_01986.jpg        cylinder     450.1      113.3
1987     img_01987.jpg        cone         98.6       145.1
1988     img_01988.jpg        cylinder     360.6      287.4
1989     img_01989.jpg        cube         44.9       254.2
1990     img_01990.jpg        cone         257.5      144.5
1991     img_01991.jpg        cylinder     558.1      123.8
1992     img_01992.jpg        cone         100.0      222.9
1993     img_01993.jpg        cylinder     494.1      211.5
1994     img_01994.jpg        sphere       192.1      67.9
1995     img_01995.jpg        cube         242.8      96.4
1996     img_01996.jpg        sphere       368.5      146.5
1997     img_01997.jpg        cube         580.6      282.8
1998     img_01998.jpg        cylinder     364.2      84.3
1999     img_01999.jpg        cylinder     389.8      83.8
2000     img_02000.jpg        cube         533.4      166.2
2001     img_02001.jpg        sphere       566.4      176.7
2002     img_02002.jpg        sphere       306.2      159.3
2003     img_02003.jpg        cube         295.8      197.2
2004     img_02004.jpg        cube         57.9       117.5
2005     img_02005.jpg        cube         127.8      156.8
2006     img_02006.jpg        cylinder     564.6      91.8
2007     img_02007.jpg        cube         499.9      234.3
2008     img_02008.jpg        cylinder     373.0      223.8
2009     img_02009.jpg        cylinder     377.4      170.1
2010     img_02010.jpg        sphere       118.0      85.0
2011     img_02011.jpg        cone         194.8      231.7
2012     img_02012.jpg        cone         367.4      248.9
2013     img_02013.jpg        cube         368.8      282.5
2014     img_02014.jpg        cylinder     391.0      246.0
2015     img_02015.jpg        cylinder     234.6      71.7
2016     img_02016.jpg        cone         211.1      142.0
2017     img_02017.jpg        sphere       396.1      190.2
2018     img_02018.jpg        cone         46.4       93.0
2019     img_02019.jpg        cone         364.4      90.1
2020     img_02020.jpg        cube         539.4      83.6
2021     img_02021.jpg        cube         104.9      132.6
2022     img_02022.jpg        sphere       126.8      143.0
2023     img_02023.jpg        cube         283.4      113.9
2024     img_02024.jpg        sphere       51.3       170.1
2025     img_02025.jpg        sphere       314.0      98.4
2026     img_02026.jpg        cone         117.0      70.0
2027     img_02027.jpg        cylinder     229.2      112.1
2028     img_02028.jpg        cylinder     175.7      198.9
2029     img_02029.jpg        sphere       291.3      273.7
2030     img_02030.jpg        cone         584.9      223.4
2031     img_02031.jpg        cone         181.2      234.7
2032     img_02032.jpg        cone         453.0      209.6
2033     img_02033.jpg        sphere       119.4      171.8
2034     img_02034.jpg        sphere       309.5      259.2
2035     img_02035.jpg        cone         438.8      132.7
2036     img_02036.jpg        cone         51.9       244.4
2037     img_02037.jpg        cone         276.0      68.5
2038     img_02038.jpg        cube         597.9      203.4
2039     img_02039.jpg        sphere       158.0      93.4
2040     img_02040.jpg        cube         546.8      284.3
2041     img_02041.jpg        cube         257.8      103.5
2042     img_02042.jpg        sphere       174.4      236.0
2043     img_02043.jpg        cylinder     192.9      174.4
2044     img_02044.jpg        cylinder     227.1      130.7
2045     img_02045.jpg        cone         321.6      119.6
2046     img_02046.jpg        cube         483.5      164.0
2047     img_02047.jpg        cone         221.8      143.0
2048     img_02048.jpg        cube         274.3      206.5
2049     img_02049.jpg        cone         147.1      259.0
2050     img_02050.jpg        sphere       156.4      274.7
2051     img_02051.jpg        sphere       298.7      137.3
2052     img_02052.jpg        cube         526.6      74.2
2053     img_02053.jpg        cylinder     162.0      217.0
2054     img_02054.jpg        cone         525.2      116.0
2055     img_02055.jpg        cylinder     444.7      149.3
2056     img_02056.jpg        cone         167.7      118.3
2057     img_02057.jpg        cylinder     85.8       207.4
2058     img_02058.jpg        cone         179.5      232.5
2059     img_02059.jpg        cone         183.8      188.9
2060     img_02060.jpg        sphere       361.6      289.3
2061     img_02061.jpg        cylinder     220.5      245.8
2062     img_02062.jpg        cylinder     77.3       252.4
2063     img_02063.jpg        cylinder     230.0      69.1
2064     img_02064.jpg        cylinder     142.6      179.9
2065     img_02065.jpg        cone         445.7      275.8
2066     img_02066.jpg        cone         463.6      213.0
2067     img_02067.jpg        cone         164.9      243.1
2068     img_02068.jpg        cylinder     103.8      260.6
2069     img_02069.jpg        sphere       481.9      69.6
2070     img_02070.jpg        cylinder     548.1      200.7
2071     img_02071.jpg        sphere       409.2      259.3
2072     img_02072.jpg        sphere       422.1      73.6
2073     img_02073.jpg        cone         166.2      257.5
2074     img_02074.jpg        sphere       195.9      137.4
2075     img_02075.jpg        cone         159.8      222.5
2076     img_02076.jpg        cylinder     43.8       72.8
2077     img_02077.jpg        cone         546.3      97.7
2078     img_02078.jpg        cone         135.5      123.7
2079     img_02079.jpg        cube         214.5      244.9
2080     img_02080.jpg        sphere       78.3       130.5
2081     img_02081.jpg        cube         238.8      255.1
2082     img_02082.jpg        cube         383.0      173.1
2083     img_02083.jpg        sphere       173.0      192.8
2084     img_02084.jpg        cone         381.5      142.8
2085     img_02085.jpg        sphere       592.0      245.0
2086     img_02086.jpg        cone         276.5      205.7
2087     img_02087.jpg        cylinder     61.7       220.4
2088     img_02088.jpg        cone         431.3      239.2
2089     img_02089.jpg        sphere       513.3      160.6
2090     img_02090.jpg        sphere       319.2      118.4
2091     img_02091.jpg        cube         485.5      220.4
2092     img_02092.jpg        cylinder     516.6      245.4
2093     img_02093.jpg        cube         439.4      118.7
2094     img_02094.jpg        cylinder     73.3       172.9
2095     img_02095.jpg        cone         95.1       111.6
2096     img_02096.jpg        cube         393.2      83.1
2097     img_02097.jpg        cone         229.2      256.6
2098     img_02098.jpg        cone         523.6      166.1
2099     img_02099.jpg        sphere       236.6      136.8
2100     img_02100.jpg        cube         373.1      180.7
2101     img_02101.jpg        sphere       85.1       244.5
2102     img_02102.jpg        sphere       430.1      160.0
2103     img_02103.jpg        cylinder     290.6      212.1
2104     img_02104.jpg        cylinder     337.8      142.7
2105     img_02105.jpg        sphere       32.6       204.8
2106     img_02106.jpg        cone         496.8      119.3
2107     img_02107.jpg        cube         153.0      202.7
2108     img_02108.jpg        cylinder     146.3      67.8
2109     img_02109.jpg        cone         250.4      249.0
2110     img_02110.jpg        cone         472.3      121.8
2111     img_02111.jpg        cylinder     264.0      273.6
2112     img_02112.jpg        cube         341.5      254.7
2113     img_02113.jpg        cylinder     273.8      222.8
2114     img_02114.jpg        sphere       168.4      143.5
2115     img_02115.jpg        cube         239.1      181.8
2116     img_02116.jpg        cube         155.4      199.4
2117     img_02117.jpg        cone         91.5       129.7
2118     img_02118.jpg        sphere       222.8      225.2
2119     img_02119.jpg        cone         305.7      93.9
2120     img_02120.jpg        cone         479.6      197.8
2121     img_02121.jpg        cylinder     546.6      85.9
2122     img_02122.jpg        cylinder     49.4       147.4
